crime_ratio,pop_floating_2020,name,pop_ratio_20s,pop_floating_2022,geometry,traffic_accident_ratio,uuid
0.154,575982,방배동,5.4,10247,"MULTIPOLYGON (((126.985385099443 37.4998608297717,126.98553673059 37.4997448467862,126.985581272367 37.4997090921606,126.985658342084 37.4996018296137,126.985712776156 37.4995255403283,126.985839499173 37.4993794242116,126.986148599997 37.49911310253,126.986268425358 37.4990117556808,126.986396732662 37.4989067517385,126.986555424876 37.4988076620598,126.986737082315 37.4987201168378,126.986999504606 37.4986387801599,126.987294066043 37.4986143178262,126.987652221502 37.4986205592728,126.987943947795 37.498638613127,126.988279667954 37.4987036943337,126.98849151283 37.4987718514197,126.988659902879 37.4988160728726,126.988744182384 37.4988405801752,126.988832020808 37.4987513366841,126.988833628499 37.4986066093945,126.988949907127 37.4985213152374,126.989047804448 37.498531173529,126.989145881455 37.4984802233369,126.989215503405 37.4984439113373,126.989284944305 37.4984078785874,126.989311634918 37.4983940780431,126.989310944378 37.4982594957496,126.989310606321 37.4981826314877,126.989310428683 37.4981623589911,126.989310090536 37.4980860533474,126.989309915969 37.4980469139306,126.989309916565 37.4980432558745,126.989475143255 37.4979908977552,126.990116724789 37.4979825190439,126.990588859714 37.4979667961743,126.990645936606 37.4979490607682,126.9906934686 37.4979344238973,126.990763266599 37.4979234470922,126.99080372954 37.4979169815949,126.990814693839 37.4978727795738,126.990857285238 37.4978488438786,126.990935562794 37.4978502564737,126.990948284868 37.4978505459322,126.990995460161 37.4977981750657,126.990999708087 37.4977466563155,126.991004324827 37.4976455736364,126.991006446149 37.4975982713713,126.991001335159 37.4975143608675,126.991111422326 37.4974403265049,126.9912789502 37.4973282748656,126.991318171525 37.4973020952219,126.991421551436 37.4972334029136,126.991692792611 37.4971728876438,126.991853761573 37.4971374195706,126.991879907407 37.4971317904612,126.992091777073 37.4970833788459,126.99212004889 37.4970774705431,126.992291443915 37.4970411647725,126.992335095811 37.4970299056829,126.992352412858 37.4969983720548,126.992357717916 37.4969868306662,126.99237007877 37.4969806327492,126.99252169957 37.4969066002737,126.992751058667 37.4967922987297,126.992807953939 37.4967683723971,126.992816785982 37.4967666791692,126.992854432214 37.4966633553401,126.992868937851 37.4965912764607,126.992873700876 37.4965721215645,126.992871948359 37.4964716059554,126.992795980696 37.4963592637788,126.993087203935 37.4961576773054,126.993202590417 37.4960856055333,126.993215478771 37.4961134833597,126.993404900052 37.4960439573863,126.993413030701 37.4960439579443,126.993596620318 37.4960459345726,126.993609692712 37.4960456561384,126.993705813305 37.496043130724,126.9941551373 37.4960324557025,126.994248614041 37.4960059991384,126.994287832255 37.4959941714228,126.994457992533 37.4959432211867,126.994658369077 37.4958829741493,126.994757137966 37.4958537063712,126.994769867087 37.495772049523,126.994774110053 37.4957455874125,126.994785787094 37.4956681561884,126.994797984616 37.4955870669339,126.994826441578 37.4953984172837,126.994828036634 37.495391659878,126.994972762633 37.4952165407137,126.995015873837 37.4951641679929,126.99508762019 37.4950766037765,126.99526504064 37.4948541835431,126.995352325953 37.4947393106857,126.995361346762 37.4946385163335,126.995363112484 37.4946182349249,126.995366305096 37.4945726264919,126.995377449272 37.494364270912,126.995377800443 37.4943566664934,126.995382408333 37.4942890917604,126.995233479565 37.4940463816572,126.995198680171 37.4939686685792,126.995634026819 37.4940942633817,126.99568773946 37.4940976447925,126.995978036623 37.494115399441,126.996725242596 37.4941613290281,126.997133763032 37.4938310744451,126.997354785579 37.4938752854828,126.997942810326 37.4936337196775,126.998206968643 37.4935084343473,126.998405561747 37.4934141140779,126.998721834371 37.4933442944994,126.999637957574 37.4931421552923,126.999659691355 37.4931373623168,126.999810053868 37.4930396691733,126.999818885875 37.4930131979255,126.99993709265 37.4927203746111,127.000012180299 37.4925190561744,127.000054066152 37.4924177032194,127.000064492264 37.4923977101596,127.000098236307 37.4923028262661,127.000149292885 37.4921783717443,127.000165553862 37.4921496480525,127.000184642042 37.4921043189606,127.00021891747 37.491997325594,127.000294365179 37.4918145945874,126.999852660516 37.4915651293125,126.999844185755 37.4912987665399,126.999836251088 37.4906491993804,126.999824954203 37.4901801204773,127.000426728185 37.4897670729811,127.000487675298 37.4897220235105,127.000454122046 37.4892363299498,127.000414906632 37.4885940784393,127.000414556896 37.4885405860353,127.000575687383 37.4882452304392,127.000666677104 37.4881126128534,127.000895997341 37.4879453615383,127.000990694376 37.4878789132018,127.001138920292 37.4875033136259,127.001158888732 37.4874399643297,127.001220365514 37.4872499074106,127.001311884627 37.4870026910213,127.001326900306 37.4869624343323,127.001334148069 37.4869472254507,127.001364891757 37.48683797915,127.001346518189 37.4867841983879,127.001273374271 37.4866988915046,127.000788948335 37.4861419538613,127.000684542867 37.4860200387407,127.000648327794 37.4859778085675,127.000375194629 37.4857046858314,127.000241290395 37.4856342982672,127.000266720421 37.4855593983278,127.000274149287 37.4855371526919,127.000323267742 37.4853991919257,127.000589679205 37.4850979175912,127.000703981094 37.4847997501466,127.000858398688 37.4843838760158,127.000771830146 37.4838339854576,127.000753288777 37.4837177021173,127.000806995714 37.483563126673,127.001224971205 37.4833654667764,127.00140906153 37.4832781870883,127.001739421304 37.4831236021253,127.001849294386 37.4827187188736,127.002082136222 37.4827989611733,127.002137955475 37.482818386483,127.002074716838 37.4824678431828,127.002113756919 37.4824272979261,127.002228400875 37.4823081939061,127.004465994691 37.4827400813046,127.004527642666 37.4826128132983,127.00585455514 37.4798703482718,127.006875287573 37.4777605470905,127.007041306474 37.4774175999844,127.007164619905 37.4774801056885,127.007402015782 37.4772362558651,127.007470006607 37.4770926507167,127.007499327946 37.4770309936491,127.00757138868 37.4768916139322,127.007698023107 37.4766508685618,127.007784931004 37.4765593581837,127.008057284512 37.4762611656908,127.008231798991 37.4760753241512,127.008240808001 37.47606097067,127.008346247345 37.4758835752591,127.00837061773 37.4758430287367,127.00863783593 37.4753294415008,127.00890999007 37.4748085281555,127.009233536026 37.4742076558106,127.009455003668 37.4738086681085,127.009567318309 37.4736000152903,127.009679811519 37.4733758831166,127.009781716089 37.4731939905836,127.009903916827 37.4729515581323,127.009904979257 37.4729495848605,127.009968204165 37.472824286888,127.010073982825 37.4726249323712,127.010111595827 37.4725446863163,127.010008244384 37.4723132441387,127.009776819643 37.4720508434093,127.009670825531 37.4719317471763,127.009628959153 37.4718827625207,127.00936980395 37.4715922065278,127.009174947519 37.4713782310713,127.008965621149 37.4711515880938,127.008176452371 37.4714061595972,127.007641050309 37.4711851634737,127.007527463072 37.4710522713347,127.006991890372 37.470755813243,127.006763316844 37.4706330619192,127.006479294488 37.4706606629105,127.005855072883 37.4704438880698,127.005545772332 37.4702256850284,127.005519103384 37.4701899251123,127.005152749966 37.4697000253772,127.004763441157 37.4694418361624,127.004488774345 37.469263336584,127.004468285118 37.4691121397008,127.004463332334 37.4690730002319,127.00443860244 37.4688781588328,127.004358405827 37.4687525789137,127.004252603955 37.4685819583641,127.004205259499 37.4685056534565,127.004098045486 37.4683400964338,127.003895796839 37.4681193547874,127.003823730895 37.4680374189434,127.003666350925 37.4678653842684,127.003675356064 37.4677203855768,127.002734819139 37.4671246102812,127.001962795316 37.467087449317,127.001717466859 37.4672087971839,127.001485917124 37.4673231167138,127.001043289199 37.4672096433562,127.000996660573 37.4671975426796,127.000476862623 37.4670629473044,127.000091296821 37.4671062995902,126.999505786595 37.4671583871235,126.998991456354 37.467211869853,126.998779506859 37.4672341109197,126.998695259469 37.4672121514766,126.998085374414 37.4670550183031,126.997801907959 37.4670226276577,126.997600545339 37.4671420041645,126.997476198364 37.4672138009727,126.997426742121 37.4672422349517,126.997170992234 37.4672140694575,126.996985542028 37.4671797162293,126.996751874097 37.4670724335273,126.996613580332 37.4669260057392,126.996231045245 37.4666083943996,126.99626283686 37.4665337746742,126.996367595058 37.4662868501493,126.996524278848 37.4659174452435,126.996455239967 37.4656854337736,126.996460711222 37.4656814966201,126.996643180715 37.4654275292615,126.996632066001 37.4651293505074,126.996619202755 37.464778525991,126.996772342303 37.4646174777385,126.996954623349 37.4644285533406,126.997119235013 37.4642587743399,126.997193593634 37.46418416492,126.997253127062 37.4640197338017,126.997314955454 37.4638440401764,126.997370769093 37.4636874926449,126.997259337482 37.4635357235113,126.997166792822 37.4634081739631,126.996984902928 37.4631589853527,126.996983479101 37.4631525070763,126.996951525328 37.4629548434931,126.996898034204 37.4626515993488,126.996851956941 37.4623720068267,126.996802693554 37.4620760789332,126.996768627351 37.4618733515341,126.996348823094 37.4617984424228,126.995901304887 37.461717890217,126.99543982871 37.4616325602741,126.995059237118 37.4615621446017,126.994748226739 37.4615049674661,126.994525526086 37.4614646886054,126.994289929179 37.461421318091,126.993962488171 37.4614483277588,126.993695281583 37.4614694299297,126.993354412167 37.4614958693902,126.993152925504 37.4612762354116,126.99298870487 37.4610667400792,126.992895118326 37.4609479177938,126.99265518196 37.4603439385089,126.992206043558 37.4604877854467,126.992027834362 37.4605463365884,126.991698470659 37.4605190002328,126.991623067762 37.4604415615905,126.99133205924 37.4601360421669,126.990954671858 37.4599470773304,126.990522720913 37.4597274179922,126.989994536276 37.459462976788,126.989919328951 37.4593083930158,126.989780383462 37.4590248420287,126.98967427388 37.4588088785507,126.989631368889 37.4587379200935,126.989499128346 37.4585227917522,126.989170674093 37.4583856339294,126.988817492519 37.458239462485,126.98871753985 37.4581963746466,126.98864584516 37.4581448383752,126.988635782255 37.4581659568405,126.988572532546 37.4583002537616,126.988494097545 37.45846721041,126.988459114336 37.4585415484837,126.988445864917 37.4585573146089,126.98831991638 37.4587051195122,126.988289177785 37.4587431204712,126.98822736097 37.4588216721706,126.98816147421 37.4589050077137,126.988104417269 37.4589739912106,126.98797352625 37.4591319314798,126.98796133913 37.4591474183593,126.987876014831 37.4592724229897,126.987864346931 37.459291558989,126.98785180784 37.4593154972429,126.987796868484 37.4594213589655,126.987733969445 37.4595401671742,126.987705169629 37.4596035134714,126.987694755463 37.4596268843226,126.987691035032 37.4596367408817,126.98766718556 37.4597012140038,126.987657641165 37.4597274050987,126.987648809103 37.4597521726885,126.987641209402 37.4597749852416,126.987612935595 37.4598656410346,126.987591907045 37.4599551804273,126.9875745773 37.4600295112886,126.987566454534 37.4600689292941,126.987550367057 37.460148612266,126.98754222631 37.46022378214,126.987533731172 37.4603203598459,126.987531600146 37.4603530210194,126.987528914261 37.4605732082612,126.987524126485 37.4606694980777,126.987552551292 37.4607415818226,126.987564730126 37.4607725507952,126.987576720088 37.4609077029252,126.987582534958 37.4609409326663,126.987630349995 37.4611670364222,126.987700070639 37.4613931337027,126.987748441975 37.4615477247189,126.987796270397 37.4617054060942,126.987904803558 37.4621376125314,126.988047765721 37.4627063970268,126.988132299289 37.4630428687243,126.988161420323 37.4631490283596,126.988250033114 37.4634345396013,126.988265033741 37.4634925479453,126.988301731444 37.4637099103425,126.988339479232 37.4639993621906,126.988274280723 37.4641288832781,126.988224810769 37.4642265736166,126.988215080831 37.46434089194,126.988201626365 37.4644870242996,126.988198622894 37.4645323534827,126.988185351419 37.4646660880388,126.98818022091 37.4647224092311,126.988178443252 37.4647393028588,126.988168538126 37.4648209507379,126.988163939464 37.4648738842125,126.988160926404 37.4649093564053,126.988157576585 37.464931601819,126.988154747983 37.4649468104491,126.98814573055 37.4649943914577,126.988140073636 37.4650231148292,126.988134054501 37.4650546492922,126.988120624365 37.4651261604675,126.988108427152 37.4651928874484,126.988098877735 37.4652441354777,126.988090923731 37.4652863646361,126.988081205188 37.4653350808225,126.988064223383 37.4654189803901,126.988061407107 37.4654282694214,126.988054856886 37.4654583982513,126.988049562429 37.4654826076272,126.98804160938 37.4655192145154,126.988025874688 37.4655820036924,126.988002369114 37.4656737862879,126.987964011594 37.4658216096244,126.987951466868 37.465870875084,126.987936263556 37.46593225874,126.987934499257 37.4659373221797,126.987930609039 37.4659468994049,126.987892441601 37.4660423473726,126.987867528225 37.4661040001994,126.987848439068 37.4661501744461,126.987842264595 37.4661645357349,126.987816990545 37.466219998611,126.987794905567 37.4662675780669,126.98776893056 37.4663233291716,126.987762224676 37.4663382490164,126.987745612839 37.4663740079276,126.987728118979 37.4664114516107,126.987726354913 37.4664151094807,126.987719276657 37.4664263802136,126.987709914255 37.4664418583674,126.987702327117 37.4664542462845,126.987693665855 37.4664680396416,126.987685366154 37.466482688994,126.987677055148 37.4664973293345,126.987651081742 37.4665435027399,126.987638541686 37.4665657380441,126.987635364164 37.4665719365777,126.987628296976 37.4665843245508,126.987623174777 37.4665927663552,126.987621049031 37.4665961448699,126.987602855366 37.4666273985541,126.987585362733 37.4666575260631,126.987575118208 37.4666749773001,126.987547381015 37.4667225560392,126.987532885014 37.4667464939976,126.987518219237 37.4667715491787,126.987507805069 37.4667892887107,126.987500907504 37.4668011090635,126.987464509025 37.4668616431899,126.987416632813 37.4669447010316,126.987375461619 37.4670176143521,126.987247190257 37.4672276499512,126.987236779442 37.4672270900714,126.987104658871 37.4672282002887,126.987106418828 37.4672462115689,126.987109073253 37.4672566365064,126.987129008407 37.4673416666612,126.987170501284 37.467421356478,126.987273793297 37.4676190311722,126.987149774771 37.4677499410113,126.987093425524 37.4678023004831,126.987029829011 37.4678614255771,126.98696782616 37.4679211094548,126.986964817758 37.4679289928666,126.986927890566 37.4679712183563,126.986824192962 37.468057647802,126.986714321876 37.4681502662773,126.986628281148 37.4682347245606,126.986606735565 37.4682347218444,126.986595611507 37.4682389461475,126.986453573841 37.4683608429295,126.986401464844 37.4684025076933,126.986102209973 37.4686285668812,126.985627175207 37.469006078512,126.985325097019 37.469249876087,126.984921767543 37.469633305226,126.98469933599 37.4698720396828,126.984369311769 37.4701935423352,126.984027273126 37.4705420633588,126.983578324211 37.4710823186937,126.983193671626 37.4716132929167,126.983040803368 37.4719196101646,126.982995743255 37.4720105413495,126.982994329687 37.4720125143246,126.982990971233 37.4720164511815,126.982944316205 37.4721107698665,126.9829056123 37.4721887545994,126.982569124354 37.4728771304642,126.982557101042 37.4729021854268,126.982523881218 37.4729720078175,126.982478638039 37.473066605841,126.982446119541 37.4731341758136,126.982425443373 37.4731772494223,126.982406531667 37.4732166652409,126.982363583507 37.4733095787121,126.982328949064 37.473383905828,126.982302786584 37.4734399349432,126.982290593808 37.4734638635951,126.982276987121 37.4734908914652,126.982157694704 37.4737231595151,126.982118258385 37.4738729447587,126.981869119344 37.474869917127,126.981797139047 37.4752173587617,126.981717881009 37.4756802355517,126.981691326595 37.4765305521285,126.981685992256 37.4766949841599,126.981682954377 37.4768109876981,126.981681163506 37.4769140350304,126.981680619726 37.4769610582484,126.981680429167 37.4769976569291,126.981681118861 37.4770829729499,126.981681461514 37.4771125439017,126.981682859068 37.4771716679042,126.981715364339 37.4778491188886,126.981769683643 37.4788517720916,126.981793409898 37.4792986189653,126.98180869944 37.4795841219891,126.981814504549 37.4796933694341,126.981823469398 37.4798682193475,126.98188678442 37.4809398633489,126.981942161608 37.4819785561809,126.981965187931 37.4824290607321,126.981970990186 37.482550976196,126.981978897713 37.4827075264992,126.981984344806 37.4828041057391,126.981994012582 37.4829744506562,126.982003691122 37.4831470480728,126.982013536079 37.4833320432889,126.982020041013 37.4834480482792,126.982029362841 37.4836014993441,126.982041136404 37.483848997317,126.982046927365 37.4839717596869,126.982055198687 37.4841218318086,126.982056430144 37.4841254900762,126.982056609952 37.4841297158013,126.982059072491 37.4841820823953,126.982062930541 37.484259515071,126.982069793279 37.4843915759395,126.982076821775 37.4845385484004,126.982079106644 37.4845785352059,126.98209474469 37.4848800848221,126.982110044606 37.4851779853111,126.982135526716 37.4856712875318,126.982159444515 37.4860936356304,126.982188610872 37.4867279990506,126.982204294735 37.4868989124511,126.982218214347 37.487027586642,126.982219973447 37.4870461655645,126.982222620723 37.4870844675379,126.982232300226 37.4872134203409,126.982255179795 37.4875878979753,126.982266954178 37.487793445169,126.982281216325 37.487998425129,126.982295296481 37.4882079100533,126.982305154786 37.4883461611803,126.982310607823 37.4884227471117,126.982318527409 37.4885373376441,126.982320999205 37.4885547994355,126.982324003665 37.4885674679906,126.982358581998 37.4887403575758,126.982392641582 37.4889084537395,126.982436415298 37.4890723257656,126.982476647747 37.4892452162143,126.982517599658 37.4893907884287,126.982575272819 37.4898145561691,126.982605263082 37.4899812370179,126.982625558654 37.4900755659836,126.982632596419 37.4901921385223,126.982633797954 37.4903151793073,126.982634141823 37.4903416417391,126.982636964252 37.4904041535856,126.982639943149 37.4904739815781,126.982646438687 37.4906336308404,126.982648728483 37.4907009269094,126.982650481615 37.4907440040074,126.982651009244 37.4907592039645,126.982652053049 37.4907901805167,126.982652928449 37.490816363721,126.98265416498 37.4908453671134,126.982654682435 37.4908560620678,126.982655736845 37.4908898497416,126.982656971609 37.4909258899444,126.982658902626 37.4909810765108,126.982661005169 37.491028667673,126.982662223111 37.491086665245,126.982663807142 37.4911277691228,126.98266449802 37.4911683142377,126.982665732437 37.4912057690088,126.982668008203 37.4912840392496,126.98266975874 37.4913375409136,126.982671341296 37.4913845553498,126.982672216 37.4914135586814,126.982672741868 37.4914358044568,126.982673797991 37.491462834627,126.982674840757 37.4914980278554,126.982676076388 37.4915306893041,126.982676772861 37.4915489977361,126.982677132654 37.4915571608538,126.982679065612 37.491604742974,126.982680290718 37.4916343049804,126.982682227779 37.4916655609802,126.982670552027 37.491690615929,126.982664318857 37.4918812304959,126.982761386802 37.4923210510539,126.982773677661 37.4926403403388,126.982780742761 37.4926493514581,126.982807949093 37.4926499233992,126.98281095106 37.4926735751211,126.982819518696 37.4930511494707,126.982825122022 37.4932541546215,126.982824935411 37.4932769679064,126.982826868927 37.4933228651407,126.982827569383 37.4933253970608,126.98283457109 37.4935892199049,126.982840876801 37.4938327701337,126.982866971155 37.4947599569253,126.982876603348 37.4950876970224,126.982882021964 37.4953526547939,126.982887614649 37.4955998628921,126.982889863785 37.4957868206235,126.982897402946 37.4960284067738,126.982901432216 37.4961508892597,126.98290301334 37.496204661149,126.982905111782 37.4962699839304,126.982908792055 37.4963862764909,126.982912306 37.4964893243333,126.982914928129 37.4965861821684,126.982919326168 37.496681067093,126.982920887349 37.4968153702861,126.982925603931 37.4969938860038,126.983023631918 37.4971504499987,126.983119555024 37.4972687211161,126.983189675862 37.4973731938565,126.983280119416 37.4974728763768,126.983408187508 37.4976156503768,126.983702661091 37.4979490648072,126.983770662428 37.498032138144,126.98394325378 37.4982255904149,126.984503588991 37.4988504611611,126.984995393295 37.4994133759507,126.985284227002 37.4997448123623,126.985385099443 37.4998608297717)))",80.61,districtboundarydong_11650101
