latitude,longitude,altitude,geometry,uuid,name,lon,lat
37.5001768,127.0055284,,Point,1,PLENTY CONVENTION,127.0055284,37.5001768
37.490749,127.0094869,,Point,2,ABCC 아시아비즈니스컨벤션센터,127.0094869,37.490749
37.46618,127.032646,,Point,3,더케이호텔서울컨벤션센터,127.032646,37.46618
37.4654289,127.0289592,,Point,4,한국교총MW컨벤션,127.0289592,37.4654289
37.4662427,127.0403435,,Point,5,aT센터,127.0403435,37.4662427
37.4945614,127.0280393,,Point,6,한국컨퍼런스센터,127.0280393,37.4945614
