uuid,type,geometry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
residentialdistrict_11,제2종일반주거지역,"MultiPolygon (((126.99191402 37.48424678, 126.99263584 37.48312237, 126.99192516 37.48283727, 126.9912093 37.483957, 126.99191402 37.48424678)))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
residentialdistrict_12,제2종일반주거지역,"MultiPolygon (((127.05719292 37.44991407, 127.05738295 37.44975288, 127.05744826 37.44980934, 127.05752448 37.44988093, 127.05759015 37.44989451, 127.05767478 37.44986969, 127.05781805 37.44982764, 127.05791194 37.44979669, 127.05798278 37.44976836, 127.05802198 37.44975023, 127.05810659 37.44970523, 127.05812512 37.44969477, 127.05816025 37.44967205, 127.05818498 37.44965357, 127.05824665 37.44960461, 127.05829476 37.44956251, 127.05831599 37.44954115, 127.05834908 37.44950302, 127.05839063 37.44944903, 127.05842088 37.44940207, 127.05849052 37.44928193, 127.05853553 37.44919885, 127.05773667 37.44887041, 127.05764722 37.44883363, 127.05753231 37.44801756, 127.05760547 37.44800815, 127.0579126 37.44797197, 127.05787537 37.44760374, 127.05765174 37.44761827, 127.05764508 37.44763611, 127.05742914 37.44783817, 127.05742135 37.44783234, 127.05741333 37.4478267, 127.0567616 37.44738315, 127.05671045 37.44743352, 127.05670278 37.44742888, 127.05407404 37.45009397, 127.05397397 37.450237, 127.05391976 37.45031448, 127.05416658 37.4504511, 127.05464022 37.45076228, 127.05468861 37.45079505, 127.05477059 37.45085764, 127.0548398 37.45091725, 127.05489069 37.45096579, 127.05540086 37.45147454, 127.05548048 37.45155136, 127.05553691 37.45159575, 127.05556212 37.45161214, 127.05562023 37.4516432, 127.05564974 37.45165679, 127.05568026 37.45166858, 127.05572345 37.45168081, 127.05573894 37.45161349, 127.05575488 37.45154421, 127.05585761 37.45123295, 127.05588603 37.45115437, 127.05591898 37.45107696, 127.05595622 37.4510009, 127.05599617 37.4509206, 127.05613582 37.45072393, 127.05620007 37.45064696, 127.056258 37.45058269, 127.05634519 37.45049796, 127.05641724 37.45043692, 127.05652828 37.45035218, 127.05665852 37.45026544, 127.05696478 37.45010735, 127.05719292 37.44991407)),((127.05778766 37.4567872, 127.05779419 37.45674935, 127.05780084 37.45672746, 127.05784953 37.45668878, 127.05802639 37.4566604, 127.05804884 37.45661354, 127.0581692 37.45659438, 127.05823228 37.45661778, 127.05823215 37.45674275, 127.05824103 37.45682798, 127.05828841 37.45684949, 127.05832787 37.4568674, 127.05838367 37.45680539, 127.05842177 37.45675875, 127.0584574 37.45671093, 127.05849037 37.45666198, 127.05852641 37.45660426, 127.05855444 37.45655317, 127.05857966 37.45650126, 127.05859829 37.4564589, 127.05896904 37.45656282, 127.05894662 37.45650931, 127.05893053 37.45645985, 127.05891897 37.45640949, 127.05891192 37.45635868, 127.05890962 37.45630759, 127.05891196 37.45625651, 127.05891892 37.4562056, 127.05893041 37.45615622, 127.05884087 37.45612013, 127.05868632 37.45605677, 127.05830487 37.45590288, 127.05822528 37.45586832, 127.05816739 37.45583907, 127.05813437 37.4558208, 127.05800741 37.45577986, 127.05782865 37.45567399, 127.05770948 37.45561449, 127.05765306 37.45559343, 127.05761101 37.45558012, 127.05735158 37.45551438, 127.05578515 37.45542807, 127.05575282 37.45542628, 127.05575131 37.45552359, 127.05578788 37.45561241, 127.05585109 37.45566059, 127.05589726 37.45573048, 127.05592155 37.45587346, 127.05593073 37.45590571, 127.05594911 37.45601013, 127.05598424 37.45614364, 127.0560819 37.45614847, 127.05624685 37.4562138, 127.05650854 37.45627387, 127.05665235 37.4563366, 127.05668502 37.45634695, 127.05668438 37.45670474, 127.05673354 37.45670408, 127.05672973 37.45674391, 127.05678207 37.4567574, 127.05681284 37.45679063, 127.05684962 37.45686188, 127.05689284 37.45692412, 127.05691094 37.4569461, 127.05693795 37.45693329, 127.05725216 37.45678412, 127.05738906 37.45683496, 127.05759576 37.45695677, 127.057664 37.45691439, 127.05773642 37.45688048, 127.05777639 37.45682478, 127.05778766 37.4567872)),((127.05482094 37.45141516, 127.05409458 37.45139649, 127.05408726 37.45144711, 127.05396776 37.45186757, 127.05394136 37.4519486, 127.05504509 37.45258222, 127.05546868 37.45211323, 127.05550764 37.45206717, 127.05554433 37.45201985, 127.05558599 37.45196046, 127.05561162 37.45191945, 127.05482094 37.45141516)),((127.06029317 37.45389952, 127.06029299 37.453664, 127.06018691 37.45358116, 127.06027241 37.45351156, 127.05984901 37.45318101, 127.05957513 37.45313402, 127.05921151 37.45307167, 127.0590649 37.45319094, 127.05907101 37.45319869, 127.05910325 37.45323426, 127.05913842 37.45326812, 127.05917631 37.45329991, 127.05919519 37.45331468, 127.05927571 37.45337798, 127.05943143 37.45350017, 127.05950392 37.45355708, 127.05958919 37.45362389, 127.0598675 37.45384116, 127.05994261 37.45378004, 127.06003952 37.45385567, 127.06019649 37.45397822, 127.06029317 37.45389952)),((127.06312186 37.45532987, 127.06302247 37.45500519, 127.06265979 37.45514098, 127.06270317 37.4552608, 127.06274085 37.45545116, 127.06276056 37.45550377, 127.06273477 37.45562073, 127.06275052 37.45564386, 127.06281614 37.45561546, 127.06282665 37.45560996, 127.0630594 37.45551767, 127.06315849 37.45547788, 127.06339587 37.45538522, 127.06338127 37.45536145, 127.06313373 37.45533572, 127.06312186 37.45532987)),((127.06468802 37.45481907, 127.0646585 37.45465321, 127.06465168 37.45461492, 127.06447382 37.45463554, 127.06426485 37.45465982, 127.06427144 37.45469549, 127.06436625 37.45468517, 127.06439747 37.454854, 127.06468802 37.45481907)),((127.06473199 37.45512884, 127.06478514 37.45512527, 127.06483587 37.45512575, 127.06483622 37.455102, 127.06489237 37.4551017, 127.06496433 37.45505796, 127.06498203 37.45500704, 127.06500267 37.45495243, 127.06503268 37.45488457, 127.06502137 37.45488241, 127.06470585 37.45491925, 127.06469613 37.45492043, 127.0647294 37.45510431, 127.06473199 37.45512884)))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
residentialdistrict_13,제2종일반주거지역(7층이하),"MultiPolygon (((127.01980282 37.48995624, 127.02000549 37.48953411, 127.02192078 37.49011355, 127.02224048 37.4899631, 127.02249744 37.49031122, 127.02323915 37.48835417, 127.0228388 37.48822318, 127.02282544 37.488251, 127.02276535 37.48823279, 127.02278854 37.48827396, 127.02270581 37.48844723, 127.02267268 37.48851661, 127.02261323 37.48864113, 127.02259712 37.48867485, 127.02249795 37.48888256, 127.02245596 37.48897049, 127.0224171 37.48905186, 127.02237899 37.48913168, 127.02233923 37.48921495, 127.02225683 37.48925356, 127.0221404 37.48930811, 127.02202731 37.48936107, 127.02193098 37.48940622, 127.02178412 37.48947499, 127.02168858 37.48951978, 127.02163216 37.48952358, 127.02157754 37.48950701, 127.02142848 37.48946184, 127.02127515 37.48941536, 127.02111977 37.48936827, 127.02104727 37.48934629, 127.02097256 37.48932364, 127.02088549 37.48929725, 127.02073825 37.48925261, 127.02081747 37.48908673, 127.02083465 37.48905078, 127.02089669 37.48892084, 127.02043566 37.48878108, 127.02029146 37.48873931, 127.0202627 37.48880319, 127.0202425 37.48884805, 127.02021629 37.48890625, 127.0201848 37.48897619, 127.02013945 37.48907692, 127.02009288 37.48918036, 127.0200614 37.48925029, 127.02001359 37.48935644, 127.01994381 37.48951144, 127.01990585 37.48959575, 127.01978904 37.48985517, 127.0195588 37.48978537, 127.01952713 37.48977576, 127.0192285 37.48968522, 127.01893301 37.48959564, 127.01884843 37.48956997, 127.01867372 37.48951702, 127.01858665 37.48949063, 127.01840809 37.4894365, 127.01826255 37.48939239, 127.01817538 37.48936597, 127.01802997 37.4893219, 127.01788453 37.48927781, 127.01787062 37.48925323, 127.01799258 37.48899787, 127.01802501 37.48892997, 127.01807736 37.48882037, 127.01815418 37.48865952, 127.01818505 37.48864843, 127.01820448 37.48865432, 127.01822054 37.48862068, 127.01827898 37.48849831, 127.01836193 37.48834603, 127.01836195 37.488346, 127.01842839 37.48820691, 127.01844448 37.48817322, 127.01851785 37.48801959, 127.01859961 37.48784837, 127.01863758 37.48776199, 127.0184803 37.48775414, 127.01828288 37.48774428, 127.01808274 37.48773429, 127.01803853 37.48770628, 127.0179876 37.4875697, 127.0179656 37.48751072, 127.01793402 37.48742607, 127.01792418 37.48739967, 127.01784993 37.48720057, 127.01779841 37.48705667, 127.01774994 37.48704679, 127.0176342 37.48702321, 127.01713009 37.48807762, 127.0173785 37.48815488, 127.01775618 37.48827234, 127.01761485 37.48856784, 127.01731124 37.48920262, 127.01884919 37.48967135, 127.01863665 37.49004438, 127.01868922 37.49006293, 127.0187835 37.48989722, 127.01885822 37.48976587, 127.01926553 37.48988937, 127.01944603 37.48994409, 127.0197105 37.49002428, 127.01956494 37.49032905, 127.01961633 37.49034464, 127.01980282 37.48995624)))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
residentialdistrict_14,1종일반주거지역,"MultiPolygon (((126.99388742 37.47878051, 126.99391783 37.47873338, 126.99395241 37.47862891, 126.99397588 37.47855581, 126.99398545 37.4784847, 126.9940055 37.47834249, 126.99402218 37.47822915, 126.99403574 37.47811396, 126.99403815 37.4781069, 126.99410771 37.47785133, 126.99411527 37.47781956, 126.99415572 37.47767196, 126.99424546 37.47733613, 126.99414053 37.47731354, 126.99399129 37.47728178, 126.99397478 37.47727929, 126.99388125 37.47724225, 126.99375282 37.47721446, 126.99361363 37.47718497, 126.99356982 37.47717338, 126.99354443 37.4771648, 126.99353101 37.47716499, 126.99342244 37.47714857, 126.99323882 37.47712223, 126.99321251 37.47711808, 126.99308144 37.47707935, 126.99299375 37.47724868, 126.99290177 37.47742779, 126.992812 37.47760441, 126.99279592 37.47763636, 126.99278474 37.47762591, 126.99268958 37.47758657, 126.99257188 37.47753599, 126.99245225 37.47748496, 126.99234295 37.47744104, 126.9922823 37.4774193, 126.99209595 37.4773742, 126.99194965 37.47733042, 126.99201449 37.4771928, 126.99192238 37.47716565, 126.99187921 37.4771524, 126.99194211 37.47703024, 126.99204325 37.47683648, 126.99211432 37.47669976, 126.9919212 37.47660948, 126.99181252 37.47661742, 126.99156442 37.47663706, 126.99154081 37.47663922, 126.99126072 37.476711, 126.99093785 37.47679585, 126.99092435 37.47679958, 126.99088231 37.4768112, 126.99087226 37.47681403, 126.99062802 37.47750486, 126.99071484 37.47752455, 126.99164633 37.47773585, 126.99175304 37.4777636, 126.99185678 37.47779777, 126.99195695 37.47783815, 126.99205296 37.4778845, 126.99214426 37.47793656, 126.9922303 37.47799402, 126.99231058 37.47805654, 126.99238465 37.47812377, 126.99245206 37.4781953, 126.99251242 37.47827073, 126.99256538 37.47834961, 126.99261064 37.47843148, 126.99264792 37.47851586, 126.99267702 37.47860226, 126.99269775 37.47869018, 126.99271001 37.47877911, 126.99271371 37.47886853, 126.99270884 37.4789579, 126.99269542 37.47904672, 126.99267353 37.47913447, 126.99264331 37.47922062, 126.99260492 37.47930469, 126.9924343 37.47963814, 126.99244773 37.47964251, 126.9924671 37.4796488, 126.99268279 37.47971947, 126.99286068 37.47937474, 126.99283898 37.47936735, 126.99297026 37.47915103, 126.99314833 37.4792167, 126.99316969 37.47922457, 126.99326149 37.47918637, 126.99363682 37.4790581, 126.99372222 37.47902891, 126.99378398 37.47893604, 126.99386622 37.47881238, 126.99388742 37.47878051)))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
residentialdistrict_15,제2종일반주거지역,"MultiPolygon (((126.9958273 37.48032603, 126.99514779 37.48010352, 126.99547346 37.47941848, 126.99544461 37.47938437, 126.99538459 37.47931327, 126.99507483 37.47911639, 126.99492673 37.47899745, 126.99477117 37.47890689, 126.99462723 37.47919854, 126.99460054 37.47925241, 126.99450465 37.47944684, 126.99483175 37.48007675, 126.99480421 37.48013105, 126.994681 37.48037413, 126.99492751 37.48045491, 126.99501117 37.48048231, 126.99526964 37.48056698, 126.99548938 37.48063896, 126.99562269 37.48068263, 126.9956549 37.48069399, 126.9958273 37.48032603)))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
residentialdistrict_16,제1종일반주거지역,"MultiPolygon (((126.98539185 37.4807351, 126.98538243 37.48045216, 126.98466398 37.48048214, 126.98466488 37.48050928, 126.98467308 37.48075807, 126.98471717 37.48075666, 126.98485782 37.48075217, 126.98500107 37.48074758, 126.98504618 37.48074615, 126.98518852 37.48074159, 126.98534945 37.48073645, 126.98539185 37.4807351)))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
residentialdistrict_17,제2종일반주거지역,"MultiPolygon (((126.98525417 37.50041038, 126.98502163 37.50058083, 126.98468403 37.50083663, 126.98455578 37.50093653, 126.98451536 37.50096231, 126.98387638 37.5013698, 126.98363707 37.50152292, 126.98360976 37.50153831, 126.98361001 37.50153852, 126.98404772 37.50189934, 126.98559657 37.50222313, 126.98571865 37.50213589, 126.98535037 37.50183232, 126.98545159 37.50175999, 126.98546844 37.50174795, 126.98620861 37.501219, 126.98609795 37.50114237, 126.98600197 37.50107388, 126.98595076 37.50103541, 126.98588422 37.50098008, 126.98525417 37.50041038)))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
residentialdistrict_18,제2종일반주거지역(7층이하),"MultiPolygon (((127.04332524 37.47999129, 127.03981851 37.47587729, 127.03978559 37.47584108, 127.03974895 37.47580712, 127.03970925 37.47577542, 127.03966673 37.47574624, 127.03962161 37.47571968, 127.039574 37.47569582, 127.03952436 37.47567502, 127.0394728 37.47565711, 127.03941977 37.47564244, 127.0393655 37.47563092, 127.03931032 37.47562274, 127.03930045 37.47562189, 127.03929921 37.47619598, 127.03931328 37.47626898, 127.03931074 37.47712525, 127.03957235 37.47741303, 127.03968276 37.47753853, 127.03978821 37.47765564, 127.03988646 37.47776498, 127.04003565 37.47793208, 127.04011678 37.47802169, 127.04021402 37.47813225, 127.04031392 37.47824167, 127.0403916 37.47832814, 127.04049692 37.47844395, 127.04059176 37.47855139, 127.04069473 37.47866506, 127.04072499 37.47869876, 127.04109833 37.47848625, 127.04138279 37.47880287, 127.04105625 37.47898866, 127.04100904 37.47901552, 127.04109172 37.47910846, 127.04119452 37.47922209, 127.04129753 37.47933688, 127.04141395 37.47946444, 127.04150963 37.47957133, 127.04161364 37.47968403, 127.04170849 37.47979242, 127.04239939 37.48056398, 127.04246969 37.48064385, 127.0428419 37.48105942, 127.04295947 37.48080037, 127.04304135 37.48061842, 127.04332524 37.47999129)))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
residentialdistrict_19,제2종일반주거지역(7층이하),"MultiPolygon (((127.0425795 37.47111861, 127.04199805 37.470736, 127.04156622 37.47115288, 127.04214768 37.47153549, 127.0425795 37.47111861)))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
residentialdistrict_20,제2종일반주거지역(7층이하),"MultiPolygon (((126.99454272 37.50155415, 126.99456252 37.50150811, 126.99202121 37.50096868, 126.9918602 37.50092815, 126.99172866 37.50090105, 126.99161107 37.50087683, 126.99120406 37.5007967, 126.99080917 37.50198334, 126.99090599 37.50200167, 126.99259724 37.50234663, 126.99277773 37.50243034, 126.9940173 37.50277551, 126.99454272 37.50155415)))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
residentialdistrict_21,제2종일반주거지역(7층이하),"MultiPolygon (((127.02409674 37.49313, 127.0235877 37.49419587, 127.02344923 37.4944858, 127.02340704 37.49447299, 127.02309525 37.49437836, 127.0229592 37.49466522, 127.02331182 37.49477351, 127.02500269 37.49528673, 127.02582345 37.49356834, 127.02418712 37.49308938, 127.02410114 37.49312079, 127.02409674 37.49313)))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
residentialdistrict_22,제1종일반주거지역,"MultiPolygon (((127.0440999 37.46767832, 127.04407481 37.46766015, 127.04392263 37.46779363, 127.04382685 37.4678776, 127.04362906 37.46805104, 127.04394705 37.46828136, 127.04424071 37.46802368, 127.04439264 37.46789027, 127.04436758 37.46787212, 127.04423379 37.46777522, 127.0440999 37.46767832)))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
